date,scenario,country,product,product_family,segment,units,list_price,discount_rate,gross_sales,discount_value,net_revenue,unit_cost,cogs,gross_profit,gross_margin_pct
2026-10-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,SME,94,4100,0.040119,385400,15461.86,369938.14,1725.3,162178.2,207759.94,0.561607
2026-10-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,Systems Integrator,70,4100,0.119679,287000,34347.87,252652.13,1725.3,120771.0,131881.13,0.521987
2026-10-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Distributor,76,8050,0.146809,611800,89817.75,521982.25,3454.32,262528.32,259453.93,0.497055
2026-10-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Enterprise,112,8050,0.082589,901600,74462.24,827137.76,3454.32,386883.84,440253.92,0.532262
2026-10-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,SME,93,8050,0.03072,748650,22998.53,725651.47,3454.32,321251.76,404399.71,0.557292
2026-10-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Systems Integrator,59,8050,0.096777,474950,45964.24,428985.76,3454.32,203804.88,225180.88,0.524915
2026-10-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Distributor,58,12100,0.15429,701800,108280.72,593519.28,5718.32,331662.56,261856.72,0.441193
2026-10-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Enterprise,83,12100,0.063909,1004300,64183.81,940116.19,5718.32,474620.56,465495.63,0.495147
2026-10-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,SME,69,12100,0.042804,834900,35737.06,799162.94,5718.32,394564.08,404598.86,0.506278
2026-10-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Systems Integrator,41,12100,0.112089,496100,55607.35,440492.65,5718.32,234451.12,206041.53,0.467752
2026-10-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Distributor,71,5050,0.1344,358550,48189.12,310360.88,1638.7,116347.7,194013.18,0.625121
2026-10-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Enterprise,80,5050,0.073081,404000,29524.72,374475.28,1638.7,131096.0,243379.28,0.649921
2026-10-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,SME,57,5050,0.036288,287850,10445.5,277404.5,1638.7,93405.9,183998.6,0.663286
2026-10-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Systems Integrator,45,5050,0.08869,227250,20154.8,207095.2,1638.7,73741.5,133353.7,0.643925
2026-10-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Distributor,83,3250,0.132939,269750,35860.3,233889.7,944.08,78358.64,155531.06,0.664976
2026-10-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Enterprise,119,3250,0.094213,386750,36436.88,350313.12,944.08,112345.52,237967.6,0.6793
2026-10-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,SME,84,3250,0.029272,273000,7991.26,265008.74,944.08,79302.72,185706.02,0.700754
2026-10-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Systems Integrator,63,3250,0.123909,204750,25370.37,179379.63,944.08,59477.04,119902.59,0.668429
2026-10-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Distributor,57,16200,0.136928,923400,126439.32,796960.68,7974.74,454560.18,342400.5,0.429633
2026-10-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Enterprise,65,16200,0.096974,1053000,102113.62,950886.38,7974.74,518358.1,432528.28,0.454869
2026-10-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,SME,46,16200,0.057714,745200,43008.47,702191.53,7974.74,366838.04,335353.49,0.477581
2026-10-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Systems Integrator,40,16200,0.097814,648000,63383.47,584616.53,7974.74,318989.6,265626.93,0.454361
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Distributor,42,31300,0.135228,1314600,177770.73,1136829.27,15697.35,659288.7,477540.57,0.420064
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Enterprise,50,31300,0.056659,1565000,88671.34,1476328.66,15697.35,784867.5,691461.16,0.468365
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,SME,39,31300,0.048367,1220700,59041.6,1161658.4,15697.35,612196.65,549461.75,0.472998
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Systems Integrator,29,31300,0.09137,907700,82936.55,824763.45,15697.35,455223.15,369540.3,0.448056
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Distributor,27,46950,0.153914,1267650,195109.08,1072540.92,25208.96,680641.92,391899.0,0.365393
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Enterprise,32,46950,0.080347,1502400,120713.33,1381686.67,25208.96,806686.72,574999.95,0.416158
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,SME,21,46950,0.031274,985950,30834.6,955115.4,25208.96,529388.16,425727.24,0.445734
2026-10-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Systems Integrator,20,46950,0.100804,939000,94654.96,844345.04,25208.96,504179.2,340165.84,0.402875
2026-10-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Distributor,115,4400,0.143561,506000,72641.87,433358.13,1699.39,195429.85,237928.28,0.549034
2026-10-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Enterprise,169,4400,0.081335,743600,60480.71,683119.29,1699.39,287196.91,395922.38,0.57958
2026-10-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,SME,87,4400,0.03466,382800,13267.85,369532.15,1699.39,147846.93,221685.22,0.599908
2026-10-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Systems Integrator,77,4400,0.108361,338800,36712.71,302087.29,1699.39,130853.03,171234.26,0.566837
2026-10-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Distributor,96,8500,0.133936,816000,109291.78,706708.22,3493.04,335331.84,371376.38,0.525502
2026-10-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Enterprise,93,8500,0.079844,790500,63116.68,727383.32,3493.04,324852.72,402530.6,0.553395
2026-10-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,SME,63,8500,0.044024,535500,23574.85,511925.15,3493.04,220061.52,291863.63,0.57013
2026-10-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Systems Integrator,61,8500,0.08636,518500,44777.66,473722.34,3493.04,213075.44,260646.9,0.55021
2026-10-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Distributor,60,12900,0.164059,774000,126981.67,647018.33,5839.94,350396.4,296621.93,0.458444
2026-10-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Enterprise,85,12900,0.075148,1096500,82399.78,1014100.22,5839.94,496394.9,517705.32,0.510507
2026-10-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,SME,54,12900,0.062883,696600,43804.3,652795.7,5839.94,315356.76,337438.94,0.516914
2026-10-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Systems Integrator,47,12900,0.085126,606300,51611.89,554688.11,5839.94,274477.18,280210.93,0.505168
2026-10-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Distributor,79,5350,0.120065,422650,50745.47,371904.53,1578.94,124736.26,247168.27,0.664601
2026-10-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Enterprise,90,5350,0.076442,481500,36806.82,444693.18,1578.94,142104.6,302588.58,0.680443
2026-10-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,SME,57,5350,0.050748,304950,15475.6,289474.4,1578.94,89999.58,199474.82,0.689093
2026-10-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Systems Integrator,57,5350,0.081778,304950,24938.2,280011.8,1578.94,89999.58,190012.22,0.678586
2026-11-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Distributor,47,3200,0.138898,150400,20890.26,129509.74,947.51,44532.97,84976.77,0.656142
2026-11-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Enterprise,81,3200,0.067388,259200,17466.97,241733.03,947.51,76748.31,164984.72,0.682508
2026-11-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,SME,63,3200,0.050073,201600,10094.72,191505.28,947.51,59693.13,131812.15,0.688295
2026-11-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Systems Integrator,47,3200,0.100624,150400,15133.85,135266.15,947.51,44532.97,90733.18,0.670775
2026-11-01,Latest Forecast,Denmark,Control Mini,Control Systems,Distributor,26,15900,0.13995,413400,57855.33,355544.67,7871.93,204670.18,150874.49,0.424347
2026-11-01,Latest Forecast,Denmark,Control Mini,Control Systems,Enterprise,53,15900,0.077839,842700,65594.93,777105.07,7871.93,417212.29,359892.78,0.46312
2026-11-01,Latest Forecast,Denmark,Control Mini,Control Systems,SME,36,15900,0.026453,572400,15141.7,557258.3,7871.93,283389.48,273868.82,0.491458
2026-11-01,Latest Forecast,Denmark,Control Mini,Control Systems,Systems Integrator,30,15900,0.115195,477000,54948.02,422051.98,7871.93,236157.9,185894.08,0.440453
2026-11-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Distributor,21,30800,0.13373,646800,86496.56,560303.44,16164.85,339461.85,220841.59,0.394146
2026-11-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Enterprise,34,30800,0.084877,1047200,88883.19,958316.81,16164.85,549604.9,408711.91,0.426489
2026-11-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,SME,23,30800,0.041581,708400,29455.98,678944.02,16164.85,371791.55,307152.47,0.452397
2026-11-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Systems Integrator,17,30800,0.103254,523600,54063.79,469536.21,16164.85,274802.45,194733.76,0.414736
2026-11-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Distributor,14,46150,0.167023,646100,107913.56,538186.44,24963.51,349489.14,188697.3,0.350617
2026-11-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Enterprise,22,46150,0.089403,1015300,90770.87,924529.13,24963.51,549197.22,375331.91,0.405971
2026-11-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,SME,16,46150,0.048854,738400,36073.79,702326.21,24963.51,399416.16,302910.05,0.431295
2026-11-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Systems Integrator,8,46150,0.094428,369200,34862.82,334337.18,24963.51,199708.08,134629.1,0.402675
2026-11-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Distributor,69,4250,0.160626,293250,47103.57,246146.43,1760.03,121442.07,124704.36,0.506627
2026-11-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Enterprise,108,4250,0.074778,459000,34323.1,424676.9,1760.03,190083.24,234593.66,0.552405
2026-11-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,SME,73,4250,0.051482,310250,15972.29,294277.71,1760.03,128482.19,165795.52,0.563398
2026-11-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Systems Integrator,54,4250,0.116886,229500,26825.34,202674.66,1760.03,95041.62,107633.04,0.531063
2026-11-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Distributor,54,8350,0.146949,450900,66259.3,384640.7,3499.46,188970.84,195669.86,0.508708
2026-11-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Enterprise,70,8350,0.073875,584500,43179.94,541320.06,3499.46,244962.2,296357.86,0.547473
2026-11-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,SME,46,8350,0.036387,384100,13976.25,370123.75,3499.46,160975.16,209148.59,0.565077
2026-11-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Systems Integrator,44,8350,0.107444,367400,39474.93,327925.07,3499.46,153976.24,173948.83,0.530453
2026-11-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Distributor,35,12600,0.138912,441000,61260.19,379739.81,5700.43,199515.05,180224.76,0.474601
2026-11-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Enterprise,59,12600,0.078731,743400,58528.63,684871.37,5700.43,336325.37,348546.0,0.508922
2026-11-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,SME,35,12600,0.056436,441000,24888.28,416111.72,5700.43,199515.05,216596.67,0.520525
2026-11-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Systems Integrator,28,12600,0.113734,352800,40125.36,312674.64,5700.43,159612.04,153062.6,0.489527
2026-11-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Distributor,41,5250,0.131581,215250,28322.81,186927.19,1611.58,66074.78,120852.41,0.646521
2026-11-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Enterprise,67,5250,0.076509,351750,26912.04,324837.96,1611.58,107975.86,216862.1,0.667601
2026-11-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,SME,46,5250,0.044271,241500,10691.45,230808.55,1611.58,74132.68,156675.87,0.678813
2026-11-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Systems Integrator,34,5250,0.079802,178500,14244.66,164255.34,1611.58,54793.72,109461.62,0.666411
2026-11-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Distributor,237,3000,0.153912,711000,109431.43,601568.57,932.58,221021.46,380547.11,0.632591
2026-11-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Enterprise,159,3000,0.078927,477000,37648.18,439351.82,932.58,148280.22,291071.6,0.662502
2026-11-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,SME,88,3000,0.049367,264000,13032.89,250967.11,932.58,82067.04,168900.07,0.672997
2026-11-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Systems Integrator,137,3000,0.115832,411000,47606.95,363393.05,932.58,127763.46,235629.59,0.648415
2026-11-01,Latest Forecast,Germany,Control Mini,Control Systems,Distributor,142,15000,0.124424,2130000,265023.12,1864976.88,7914.36,1123839.12,741137.76,0.397398
2026-11-01,Latest Forecast,Germany,Control Mini,Control Systems,Enterprise,95,15000,0.098771,1425000,140748.67,1284251.33,7914.36,751864.2,532387.13,0.414551
2026-11-01,Latest Forecast,Germany,Control Mini,Control Systems,SME,60,15000,0.032586,900000,29327.4,870672.6,7914.36,474861.6,395811.0,0.454604
2026-11-01,Latest Forecast,Germany,Control Mini,Control Systems,Systems Integrator,91,15000,0.087378,1365000,119270.97,1245729.03,7914.36,720206.76,525522.27,0.421859
2026-11-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Distributor,115,28950,0.129126,3329250,429892.74,2899357.26,16483.25,1895573.75,1003783.51,0.346209
2026-11-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Enterprise,69,28950,0.078044,1997550,155896.79,1841653.21,16483.25,1137344.25,704308.96,0.382433
2026-11-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,SME,41,28950,0.047499,1186950,56378.94,1130571.06,16483.25,675813.25,454757.81,0.402237
2026-11-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Systems Integrator,86,28950,0.101056,2489700,251599.12,2238100.88,16483.25,1417559.5,820541.38,0.366624
2026-11-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Distributor,68,43450,0.145098,2954600,428706.55,2525893.45,25843.12,1757332.16,768561.29,0.304273
2026-11-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Enterprise,47,43450,0.052412,2042150,107033.17,1935116.83,25843.12,1214626.64,720490.19,0.372324
2026-11-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,SME,33,43450,0.040555,1433850,58149.79,1375700.21,25843.12,852822.96,522877.25,0.380081
2026-11-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Systems Integrator,52,43450,0.091841,2259400,207505.56,2051894.44,25843.12,1343842.24,708052.2,0.345072
2026-11-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Distributor,283,4000,0.161193,1132000,182470.48,949529.52,1688.87,477950.21,471579.31,0.496645
2026-11-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Enterprise,160,4000,0.046564,640000,29800.96,610199.04,1688.87,270219.2,339979.84,0.557162
2026-11-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,SME,106,4000,0.0244,424000,10345.6,413654.4,1688.87,179020.22,234634.18,0.567223
2026-11-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Systems Integrator,151,4000,0.113255,604000,68406.02,535593.98,1688.87,255019.37,280574.61,0.523857
2026-11-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Distributor,158,7900,0.14466,1248200,180564.61,1067635.39,3504.4,553695.2,513940.19,0.481382
2026-11-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Enterprise,151,7900,0.101266,1192900,120800.21,1072099.79,3504.4,529164.4,542935.39,0.506422
2026-11-01,Latest Forecast,Germany,Sensor X,Sensor Systems,SME,86,7900,0.059384,679400,40345.49,639054.51,3504.4,301378.4,337676.11,0.5284
2026-11-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Systems Integrator,138,7900,0.118094,1090200,128746.08,961453.92,3504.4,483607.2,477846.72,0.497004
2026-11-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Distributor,176,11900,0.154737,2094400,324081.17,1770318.83,5694.62,1002253.12,768065.71,0.433857
2026-11-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Enterprise,104,11900,0.08234,1237600,101903.98,1135696.02,5694.62,592240.48,543455.54,0.478522
2026-11-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,SME,64,11900,0.065229,761600,49678.41,711921.59,5694.62,364455.68,347465.91,0.488068
2026-11-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Systems Integrator,90,11900,0.127392,1071000,136436.83,934563.17,5694.62,512515.8,422047.37,0.451599
2026-11-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Distributor,151,4950,0.145537,747450,108781.63,638668.37,1599.2,241479.2,397189.17,0.621902
2026-11-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Enterprise,114,4950,0.063233,564300,35682.38,528617.62,1599.2,182308.8,346308.82,0.655122
2026-11-01,Latest Forecast,Germany,Service Kit,Accessories & Services,SME,73,4950,0.027306,361350,9867.02,351482.98,1599.2,116741.6,234741.38,0.66786
2026-11-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Systems Integrator,105,4950,0.110268,519750,57311.79,462438.21,1599.2,167916.0,294522.21,0.63689
2026-11-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Distributor,108,3100,0.115333,334800,38613.49,296186.51,933.21,100786.68,195399.83,0.659719
2026-11-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Enterprise,90,3100,0.073477,279000,20500.08,258499.92,933.21,83988.9,174511.02,0.675091
2026-11-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,SME,65,3100,0.040572,201500,8175.26,193324.74,933.21,60658.65,132666.09,0.686234
2026-11-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Systems Integrator,66,3100,0.104174,204600,21314.0,183286.0,933.21,61591.86,121694.14,0.663958
2026-11-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Distributor,58,15450,0.145232,896100,130142.4,765957.6,7873.82,456681.56,309276.04,0.403777
2026-11-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Enterprise,47,15450,0.047663,726150,34610.49,691539.51,7873.82,370069.54,321469.97,0.464861
2026-11-01,Latest Forecast,Netherlands,Control Mini,Control Systems,SME,36,15450,0.044724,556200,24875.49,531324.51,7873.82,283457.52,247866.99,0.466508
2026-11-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Systems Integrator,34,15450,0.094719,525300,49755.89,475544.11,7873.82,267709.88,207834.23,0.437045
2026-11-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Distributor,39,29850,0.148739,1164150,173154.51,990995.49,15728.72,613420.08,377575.41,0.381006
2026-11-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Enterprise,41,29850,0.045461,1223850,55637.44,1168212.56,15728.72,644877.52,523335.04,0.447979
2026-11-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,SME,27,29850,0.020372,805950,16418.81,789531.19,15728.72,424675.44,364855.75,0.462117
2026-11-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Systems Integrator,26,29850,0.078252,776100,60731.38,715368.62,15728.72,408946.72,306421.9,0.428341
2026-11-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Distributor,26,44800,0.144982,1164800,168875.03,995924.97,24801.87,644848.62,351076.35,0.352513
2026-11-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Enterprise,22,44800,0.067087,985600,66120.95,919479.05,24801.87,545641.14,373837.91,0.406576
2026-11-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,SME,15,44800,0.044958,672000,30211.78,641788.22,24801.87,372028.05,269760.17,0.420326
2026-11-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Systems Integrator,13,44800,0.097871,582400,57000.07,525399.93,24801.87,322424.31,202975.62,0.386326
2026-11-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Distributor,114,4150,0.144477,473100,68352.07,404747.93,1701.02,193916.28,210831.65,0.520896
2026-11-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Enterprise,129,4150,0.074707,535350,39994.39,495355.61,1701.02,219431.58,275924.03,0.557022
2026-11-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,SME,83,4150,0.034974,344450,12046.79,332403.21,1701.02,141184.66,191218.55,0.575261
2026-11-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Systems Integrator,77,4150,0.106965,319550,34180.67,285369.33,1701.02,130978.54,154390.79,0.541021
2026-11-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Distributor,102,8100,0.132836,826200,109749.1,716450.9,3467.66,353701.32,362749.58,0.506315
2026-11-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Enterprise,98,8100,0.063835,793800,50672.22,743127.78,3467.66,339830.68,403297.1,0.542702
2026-11-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,SME,71,8100,0.032604,575100,18750.56,556349.44,3467.66,246203.86,310145.58,0.557465
2026-11-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Systems Integrator,57,8100,0.090175,461700,41633.8,420066.2,3467.66,197656.62,222409.58,0.529463
2026-11-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Distributor,72,12250,0.174777,882000,154153.31,727846.69,5659.08,407453.76,320392.93,0.440193
2026-11-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Enterprise,68,12250,0.052144,833000,43435.95,789564.05,5659.08,384817.44,404746.61,0.51262
2026-11-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,SME,44,12250,0.039067,539000,21057.11,517942.89,5659.08,248999.52,268943.37,0.519253
2026-11-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Systems Integrator,39,12250,0.096499,477750,46102.4,431647.6,5659.08,220704.12,210943.48,0.488694
2026-11-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Distributor,78,5100,0.131232,397800,52204.09,345595.91,1623.85,126660.3,218935.61,0.633502
2026-11-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Enterprise,76,5100,0.05572,387600,21597.07,366002.93,1623.85,123412.6,242590.33,0.66281
2026-11-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,SME,52,5100,0.042184,265200,11187.2,254012.8,1623.85,84440.2,169572.6,0.667575
2026-11-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Systems Integrator,52,5100,0.103971,265200,27573.11,237626.89,1623.85,84440.2,153186.69,0.644652
2026-11-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Distributor,78,3150,0.133294,245700,32750.34,212949.66,924.41,72103.98,140845.68,0.661404
2026-11-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Enterprise,186,3150,0.066032,585900,38688.15,547211.85,924.41,171940.26,375271.59,0.685788
2026-11-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,SME,119,3150,0.015397,374850,5771.57,369078.43,924.41,110004.79,259073.64,0.701947
2026-11-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Systems Integrator,80,3150,0.107073,252000,26982.4,225017.6,924.41,73952.8,151064.8,0.671347
2026-11-01,Latest Forecast,Norway,Control Mini,Control Systems,Distributor,40,15600,0.141381,624000,88221.74,535778.26,7989.94,319597.6,216180.66,0.403489
2026-11-01,Latest Forecast,Norway,Control Mini,Control Systems,Enterprise,96,15600,0.066228,1497600,99183.05,1398416.95,7989.94,767034.24,631382.71,0.451498
2026-11-01,Latest Forecast,Norway,Control Mini,Control Systems,SME,62,15600,0.038052,967200,36803.89,930396.11,7989.94,495376.28,435019.83,0.467564
2026-11-01,Latest Forecast,Norway,Control Mini,Control Systems,Systems Integrator,34,15600,0.101793,530400,53991.01,476408.99,7989.94,271657.96,204751.03,0.42978
2026-11-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Distributor,35,30200,0.134166,1057000,141813.46,915186.54,15945.69,558099.15,357087.39,0.39018
2026-11-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Enterprise,76,30200,0.035046,2295200,80437.58,2214762.42,15945.69,1211872.44,1002889.98,0.452821
2026-11-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,SME,51,30200,0.040212,1540200,61934.52,1478265.48,15945.69,813230.19,665035.29,0.449875
2026-11-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Systems Integrator,32,30200,0.094565,966400,91387.62,875012.38,15945.69,510262.08,364750.3,0.416852
2026-11-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Distributor,26,45250,0.142739,1176500,167932.43,1008567.57,25379.21,659859.46,348708.11,0.345746
2026-11-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Enterprise,57,45250,0.06558,2579250,169147.22,2410102.78,25379.21,1446614.97,963487.81,0.39977
2026-11-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,SME,32,45250,0.038608,1448000,55904.38,1392095.62,25379.21,812134.72,579960.9,0.41661
2026-11-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Systems Integrator,21,45250,0.11847,950250,112576.12,837673.88,25379.21,532963.41,304710.47,0.363758
2026-11-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Distributor,84,4200,0.146063,352800,51531.03,301268.97,1701.02,142885.68,158383.29,0.525721
2026-11-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Enterprise,203,4200,0.082717,852600,70524.51,782075.49,1701.02,345307.06,436768.43,0.558473
2026-11-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,SME,147,4200,0.033412,617400,20628.57,596771.43,1701.02,250049.94,346721.49,0.580995
2026-11-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Systems Integrator,77,4200,0.097308,323400,31469.41,291930.59,1701.02,130978.54,160952.05,0.551337
2026-11-01,Latest Forecast,Norway,Sensor X,Sensor Systems,Distributor,78,8200,0.151314,639600,96780.43,542819.57,3499.02,272923.56,269896.01,0.497211
2026-11-01,Latest Forecast,Norway,Sensor X,Sensor Systems,Enterprise,153,8200,0.069008,1254600,86577.44,1168022.56,3499.02,535350.06,632672.5,0.541661
2026-11-01,Latest Forecast,Norway,Sensor X,Sensor Systems,SME,95,8200,0.032303,779000,25164.04,753835.96,3499.02,332406.9,421429.06,0.559046
